order_id,order_date,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
23681,4/8/2018,8-Apr-18,2,14.72,9,7.95,PR14,,PR03,,NA
23682,4/8/2018,8-Apr-18,0,0,24,1.15,PR14,,PR03,,NA
23683,4/8/2018,8-Apr-18,1,2.08,19,2.25,PR14,,PR03,,NA
23684,4/8/2018,8-Apr-18,0,0,13,6.9,PR05,moderate,PR03,,NA
23685,4/8/2018,8-Apr-18,0,0,24,3.95,PR14,,PR03,,NA
23686,4/8/2018,8-Apr-18,0,0,2,10.75,PR14,,PR03,,NA
23687,4/8/2018,8-Apr-18,0,0,2,12,PR14,,PR03,,NA
23688,4/8/2018,8-Apr-18,0,0,11,2.95,PR14,,PR03,,NA
23689,4/8/2018,8-Apr-18,0,0,11,3.75,PR14,,PR03,,NA
23690,4/8/2018,8-Apr-18,0,0,4,5.5,PR14,,PR03,,NA
23691,4/8/2018,8-Apr-18,0,0,3,10.75,PR14,,PR03,,NA
23692,4/8/2018,8-Apr-18,0,0,17,1.25,PR14,,PR03,,NA
23693,4/8/2018,8-Apr-18,0,0,18,2.75,PR14,,PR03,,NA
23694,4/8/2018,8-Apr-18,0,0,54,8.9,PR07,verylow,PR03,,NA
23695,4/8/2018,8-Apr-18,0,0,33,1,PR14,,PR03,,NA
23696,4/8/2018,8-Apr-18,1,16.86,15,19.9,PR14,,PR03,,NA
23697,4/8/2018,8-Apr-18,0,0,3,66.5,PR05,moderate,PR03,,NA
23698,4/8/2018,8-Apr-18,0,0,4,5.95,PR14,,PR03,,NA
23699,4/8/2018,8-Apr-18,0,0,2,,PR14,,PR03,,NA
23700,4/8/2018,8-Apr-18,6,3.33,32,,PR14,,PR03,,NA
23701,4/8/2018,8-Apr-18,0,0,5,4.95,PR14,,PR03,,NA
23702,4/8/2018,8-Apr-18,0,0,26,39.9,PR14,,PR03,,NA
23703,4/8/2018,8-Apr-18,1,1.5,0,1.5,PR14,,PR03,,NA
23704,4/8/2018,8-Apr-18,0,0,7,29.9,PR14,,PR03,,NA
23705,4/8/2018,8-Apr-18,0,0,8,2.95,PR14,,PR03,,NA
23706,4/8/2018,8-Apr-18,0,0,4,3.4,PR14,,PR03,,NA
23707,4/8/2018,8-Apr-18,1,8.9,11,10.5,PR14,,PR03,,NA
23708,4/8/2018,8-Apr-18,0,0,6,7.5,PR14,,PR03,,NA
23709,4/8/2018,8-Apr-18,0,0,2,42.9,PR17,low,PR03,,NA
23710,4/8/2018,8-Apr-18,0,0,12,3.95,PR14,,PR03,,NA
23711,4/8/2018,8-Apr-18,0,0,2,17.9,PR14,,PR03,,NA
23712,4/8/2018,8-Apr-18,0,0,10,49.9,PR14,,PR03,,NA
23713,4/8/2018,8-Apr-18,0,0,6,1.15,PR14,,PR03,,NA
23714,4/9/2018,9-Apr-18,1,5.51,3,5.95,PR14,,PR03,,NA
23715,4/9/2018,9-Apr-18,3,6.39,21,2.3,PR14,,PR03,,NA
23716,4/9/2018,9-Apr-18,0,0,7,59.9,PR05,moderate,PR03,,NA
23717,4/9/2018,9-Apr-18,0,0,15,7.9,PR14,,PR03,,NA
23718,4/9/2018,9-Apr-18,1,3.47,13,3.75,PR14,,PR03,,NA
23719,4/9/2018,9-Apr-18,0,0,4,4.9,PR14,,PR03,,NA
23720,4/9/2018,9-Apr-18,0,0,6,1.9,PR14,,PR03,,NA
23721,4/9/2018,9-Apr-18,0,0,32,0.5,PR14,,PR03,,NA
23722,4/9/2018,9-Apr-18,0,0,23,4.9,PR14,,PR03,,NA
23723,4/9/2018,9-Apr-18,0,0,20,7.95,PR14,,PR03,,NA
23724,4/9/2018,9-Apr-18,6,24.17,6,4.35,PR14,,PR03,,NA
23725,4/9/2018,9-Apr-18,0,0,9,3.75,PR14,,PR03,,NA
23726,4/9/2018,9-Apr-18,1,4.45,5,5.25,PR14,,PR03,,NA
23727,4/9/2018,9-Apr-18,0,0,16,12.9,PR14,,PR03,,NA
23728,4/9/2018,9-Apr-18,0,0,2,44.99,PR14,,PR03,,NA
23729,4/9/2018,9-Apr-18,0,0,12,11.9,PR14,,PR03,,NA
23730,4/9/2018,9-Apr-18,0,0,3,15.95,PR14,,PR03,,NA
23731,4/9/2018,9-Apr-18,1,22.19,4,29.95,PR05,verylow,PR03,,NA
23732,4/9/2018,9-Apr-18,1,1.06,9,1.15,PR14,,PR03,,NA
23733,4/9/2018,9-Apr-18,0,0,4,,PR14,,PR03,,NA
23734,4/9/2018,9-Apr-18,0,0,6,5.95,PR14,,PR03,,NA
23735,4/9/2018,9-Apr-18,0,0,5,39.9,PR14,,PR03,,NA
23736,4/9/2018,9-Apr-18,1,10.93,6,12.9,PR14,,PR03,,NA
23737,4/9/2018,9-Apr-18,0,0,1,2.3,PR14,,PR03,,NA
23738,4/9/2018,9-Apr-18,12,5.56,25,0.5,PR14,,PR03,,NA
23739,4/9/2018,9-Apr-18,0,0,10,10.45,PR14,,PR03,,NA
23740,4/9/2018,9-Apr-18,0,0,39,,PR14,,PR03,,NA
23741,4/9/2018,9-Apr-18,0,0,21,0.65,PR14,,PR03,,NA
23742,4/9/2018,9-Apr-18,0,0,8,3.65,PR14,,PR03,,NA
23743,4/9/2018,9-Apr-18,0,0,15,1.85,PR14,,PR03,,NA
23744,4/9/2018,9-Apr-18,0,0,14,14.95,PR14,,PR03,,NA
23745,4/9/2018,9-Apr-18,0,0,10,49.9,PR14,,PR03,,NA
23746,4/9/2018,9-Apr-18,0,0,1,,PR14,,PR03,,NA
23747,4/9/2018,9-Apr-18,3,11.11,20,4,PR07,verylow,PR03,,NA
23748,4/9/2018,9-Apr-18,0,0,5,29.9,PR05,low,PR03,,NA
23749,4/9/2018,9-Apr-18,0,0,7,3.75,PR14,,PR03,,NA
23750,4/9/2018,9-Apr-18,0,0,41,5.9,PR14,,PR03,,NA
23751,4/9/2018,9-Apr-18,0,0,6,19.95,PR14,,PR03,,NA
23752,4/9/2018,9-Apr-18,0,0,22,,PR14,,PR03,,NA
23753,4/9/2018,9-Apr-18,0,0,8,8.95,PR14,,PR03,,NA
23754,4/9/2018,9-Apr-18,0,0,17,15.9,PR05,low,PR03,,NA
23755,4/9/2018,9-Apr-18,0,0,14,1,PR14,,PR03,,NA
23756,4/9/2018,9-Apr-18,2,19.91,24,,PR14,,PR03,,NA
23757,4/9/2018,9-Apr-18,0,0,24,12.75,PR14,,PR03,,NA
23758,4/9/2018,9-Apr-18,0,0,24,,PR14,,PR03,,NA
23759,4/9/2018,9-Apr-18,0,0,2,12,PR14,,PR03,,NA
23760,4/9/2018,9-Apr-18,0,0,20,1.15,PR14,,PR03,,NA
23761,4/9/2018,9-Apr-18,0,0,23,29.9,PR14,,PR03,,NA
23762,4/9/2018,9-Apr-18,0,0,3,11.9,PR03,verylow,PR03,,NA
23763,4/9/2018,9-Apr-18,0,0,1,59.9,PR05,moderate,PR03,,NA
23764,4/9/2018,9-Apr-18,0,0,10,6.9,PR14,,PR03,,NA
23765,4/9/2018,9-Apr-18,0,0,10,1.75,PR14,,PR03,,NA
23766,4/9/2018,9-Apr-18,0,0,11,0.5,PR14,,PR03,,NA
23767,4/9/2018,9-Apr-18,0,0,6,,PR14,,PR03,,NA
23768,4/9/2018,9-Apr-18,0,0,3,3.5,PR06,verylow,PR03,,NA
23769,4/9/2018,9-Apr-18,0,0,9,1.15,PR14,,PR03,,NA
23770,4/9/2018,9-Apr-18,0,0,2,139.9,PR14,,PR03,,NA
23771,4/9/2018,9-Apr-18,0,0,10,10.5,PR14,,PR03,,NA
23772,4/9/2018,9-Apr-18,0,0,4,5.95,PR10,low,PR03,,NA
23773,4/9/2018,9-Apr-18,0,0,18,1.85,PR14,,PR03,,NA
23774,4/9/2018,9-Apr-18,0,0,3,12.9,PR14,,PR03,,NA
23775,4/9/2018,9-Apr-18,0,0,44,6.5,PR14,,PR03,,NA
23776,4/9/2018,9-Apr-18,0,0,26,2.75,PR14,,PR03,,NA
23777,4/9/2018,9-Apr-18,0,0,10,10.5,PR14,,PR03,,NA
23778,4/10/2018,10-Apr-18,0,0,23,,PR14,,PR03,,NA
23779,4/10/2018,10-Apr-18,0,0,2,12.9,PR14,,PR03,,NA
23780,4/10/2018,10-Apr-18,0,0,23,12.75,PR14,,PR03,,NA
23781,4/10/2018,10-Apr-18,0,0,72,9.9,PR14,,PR03,,NA
23782,4/10/2018,10-Apr-18,0,0,11,4.95,PR14,,PR03,,NA
23783,4/10/2018,10-Apr-18,0,0,5,15.9,PR14,,PR03,,NA
23784,4/10/2018,10-Apr-18,0,0,4,66.5,PR05,moderate,PR03,,NA
23785,4/10/2018,10-Apr-18,0,0,2,59.9,PR05,moderate,PR03,,NA
23786,4/10/2018,10-Apr-18,1,0.93,41,1,PR14,,PR03,,NA
23787,4/10/2018,10-Apr-18,0,0,4,8.5,PR14,,PR03,,NA
23788,4/10/2018,10-Apr-18,0,0,14,9.95,PR14,,PR03,,NA
23789,4/10/2018,10-Apr-18,0,0,14,19.5,PR14,,PR03,,NA
23790,4/10/2018,10-Apr-18,0,0,8,10.5,PR14,,PR03,,NA
23791,4/10/2018,10-Apr-18,0,0,21,4,PR07,verylow,PR03,,NA
23792,4/10/2018,10-Apr-18,0,0,10,8.9,PR07,verylow,PR03,,NA
23793,4/10/2018,10-Apr-18,1,8.47,1,9.15,PR14,,PR03,,NA
23794,4/10/2018,10-Apr-18,0,0,5,29.9,PR14,,PR03,,NA
23795,4/10/2018,10-Apr-18,1,16.86,7,19.9,PR14,,PR03,,NA
23796,4/10/2018,10-Apr-18,0,0,4,22.9,PR14,,PR03,,NA
23797,4/10/2018,10-Apr-18,0,0,10,3.5,PR06,verylow,PR03,,NA
23798,4/10/2018,10-Apr-18,0,0,2,10.75,PR14,,PR03,,NA
23799,4/10/2018,10-Apr-18,0,0,4,19.5,PR14,,PR03,,NA
23800,4/10/2018,10-Apr-18,0,0,4,3.95,PR14,,PR03,,NA
23801,4/10/2018,10-Apr-18,0,0,7,3.5,PR14,,PR03,,NA
23802,4/10/2018,10-Apr-18,0,0,3,3.9,PR14,,PR03,,NA
23803,4/10/2018,10-Apr-18,0,0,6,,PR14,,PR03,,NA
23804,4/10/2018,10-Apr-18,0,0,3,49.9,PR14,,PR03,,NA
23805,4/10/2018,10-Apr-18,0,0,6,2.95,PR14,,PR03,,NA
23806,4/10/2018,10-Apr-18,0,0,32,1.15,PR14,,PR03,,NA
23807,4/10/2018,10-Apr-18,0,0,15,15.9,PR14,,PR03,,NA
23808,4/10/2018,10-Apr-18,0,0,10,10.95,PR14,,PR03,,NA
23809,4/10/2018,10-Apr-18,0,0,10,11.9,PR14,,PR03,,NA
23810,4/10/2018,10-Apr-18,0,0,9,6.9,PR14,,PR03,,NA
23811,4/10/2018,10-Apr-18,0,0,54,9.9,PR14,,PR03,,NA
23812,4/10/2018,10-Apr-18,0,0,2,5.5,PR14,,PR03,,NA
23813,4/10/2018,10-Apr-18,0,0,12,2,PR07,verylow,PR03,,NA
23814,4/10/2018,10-Apr-18,1,10.93,5,12.9,PR14,,PR03,,NA
23815,4/10/2018,10-Apr-18,1,0.56,41,0.6,PR14,,PR03,,NA
23816,4/10/2018,10-Apr-18,0,0,7,4.95,PR14,,PR03,,NA
23817,4/10/2018,10-Apr-18,0,0,4,66.9,PR05,moderate,PR03,,NA
23818,4/10/2018,10-Apr-18,0,0,51,4,PR07,verylow,PR03,,NA
23819,4/10/2018,10-Apr-18,0,0,12,7.75,PR05,moderate,PR03,,NA
23820,4/10/2018,10-Apr-18,0,0,2,59.9,PR05,moderate,PR03,,NA
23821,4/10/2018,10-Apr-18,0,0,43,2.45,PR14,,PR03,,NA
23822,4/10/2018,10-Apr-18,1,10.93,4,12.9,PR14,,PR03,,NA
23823,4/10/2018,10-Apr-18,0,0,8,42.9,PR17,low,PR03,,NA
23824,4/10/2018,10-Apr-18,0,0,5,23.25,PR14,,PR03,,NA
23825,4/10/2018,10-Apr-18,0,0,5,2.5,PR14,,PR03,,NA
23826,4/10/2018,10-Apr-18,0,0,24,1.15,PR14,,PR03,,NA
23827,4/10/2018,10-Apr-18,0,0,8,29.9,PR14,,PR03,,NA
23828,4/10/2018,10-Apr-18,0,0,3,29.9,PR14,,PR03,,NA
23829,4/10/2018,10-Apr-18,0,0,4,,PR14,,PR03,,NA
23830,4/10/2018,10-Apr-18,0,0,14,1,PR14,,PR03,,NA
23831,4/10/2018,10-Apr-18,0,0,14,12.9,PR14,,PR03,,NA
23832,4/10/2018,10-Apr-18,0,0,12,12.95,PR14,,PR03,,NA
23833,4/10/2018,10-Apr-18,0,0,3,6.9,PR14,,PR03,,NA
23834,4/10/2018,10-Apr-18,0,0,1,,PR14,,PR03,,NA
23835,4/11/2018,11-Apr-18,0,0,3,9.45,PR14,,PR03,,NA
23836,4/11/2018,11-Apr-18,0,0,50,5.95,PR14,,PR03,,NA
23837,4/11/2018,11-Apr-18,56,51.85,1098,1,PR14,,PR03,,NA
23838,4/11/2018,11-Apr-18,0,0,8,12.9,PR14,,PR03,,NA
23839,4/11/2018,11-Apr-18,0,0,1,11.9,PR14,,PR03,,NA
23840,4/11/2018,11-Apr-18,0,0,54,1.15,PR14,,PR03,,NA
23841,4/11/2018,11-Apr-18,1,10.08,15,11.9,PR03,verylow,PR03,,NA
23842,4/11/2018,11-Apr-18,0,0,1,0.75,PR14,,PR03,,NA
23843,4/11/2018,11-Apr-18,2,5.56,23,3,PR14,,PR03,,NA
23844,4/11/2018,11-Apr-18,0,0,232,3.9,PR14,,PR03,,NA
23845,4/11/2018,11-Apr-18,0,0,8,12.9,PR05,low,PR03,,NA
23846,4/11/2018,11-Apr-18,2,3.33,14,1.8,PR14,,PR03,,NA
23847,4/11/2018,11-Apr-18,0,0,17,4.95,PR14,,PR03,,NA
23848,4/11/2018,11-Apr-18,0,0,16,1,PR14,,PR03,,NA
23849,4/11/2018,11-Apr-18,0,0,4,1.5,PR14,,PR03,,NA
23850,4/11/2018,11-Apr-18,0,0,17,1.9,PR14,,PR03,,NA
23851,4/11/2018,11-Apr-18,0,0,31,1.15,PR14,,PR03,,NA
23852,4/11/2018,11-Apr-18,0,0,1,2.5,PR14,,PR03,,NA
23853,4/11/2018,11-Apr-18,0,0,10,22.9,PR14,,PR03,,NA
23854,4/11/2018,11-Apr-18,1,6,3,6,PR14,,PR03,,NA
23855,4/11/2018,11-Apr-18,0,0,11,8.85,PR05,verylow,PR03,,NA
23856,4/11/2018,11-Apr-18,5,2.31,19,0.5,PR14,,PR03,,NA
23857,4/11/2018,11-Apr-18,0,0,19,7.95,PR14,,PR03,,NA
23858,4/11/2018,11-Apr-18,0,0,9,5.5,PR14,,PR03,,NA
23859,4/11/2018,11-Apr-18,0,0,20,7.95,PR14,,PR03,,NA
23860,4/11/2018,11-Apr-18,0,0,9,17.9,PR14,,PR03,,NA
23861,4/11/2018,11-Apr-18,1,22.19,21,29.95,PR05,verylow,PR03,,NA
23862,4/11/2018,11-Apr-18,0,0,17,12.5,PR14,,PR03,,NA
23863,4/11/2018,11-Apr-18,0,0,9,1.4,PR14,,PR03,,NA
23864,4/11/2018,11-Apr-18,0,0,6,6.9,PR14,,PR03,,NA
23865,4/11/2018,11-Apr-18,0,0,28,12.9,PR05,low,PR03,,NA
23866,4/11/2018,11-Apr-18,1,8.95,6,12.9,PR05,low,PR03,,NA
23867,4/11/2018,11-Apr-18,0,0,15,9.95,PR14,,PR03,,NA
23868,4/11/2018,11-Apr-18,0,0,8,3.75,PR14,,PR03,,NA
23869,4/11/2018,11-Apr-18,0,0,1,39.9,PR14,,PR03,,NA
23870,4/11/2018,11-Apr-18,0,0,2,59.9,PR05,moderate,PR03,,NA
23871,4/11/2018,11-Apr-18,1,3.01,9,3.25,PR14,,PR03,,NA
23872,4/11/2018,11-Apr-18,1,7.36,10,,PR14,,PR03,,NA
23873,4/11/2018,11-Apr-18,0,0,23,15.9,PR05,low,PR03,,NA
23874,4/11/2018,11-Apr-18,0,0,4,23.25,PR14,,PR03,,NA
23875,4/11/2018,11-Apr-18,0,0,4,25.9,PR14,,PR03,,NA
23876,4/11/2018,11-Apr-18,0,0,12,5.95,PR14,,PR03,,NA
23877,4/11/2018,11-Apr-18,0,0,3,8.5,PR14,,PR03,,NA
23878,4/11/2018,11-Apr-18,7,4.54,64,0.7,PR14,,PR03,,NA
23879,4/11/2018,11-Apr-18,0,0,7,0.6,PR14,,PR03,,NA
23880,4/11/2018,11-Apr-18,0,0,4,15.9,PR14,,PR03,,NA
23881,4/11/2018,11-Apr-18,0,0,12,31.9,PR14,,PR03,,NA
23882,4/11/2018,11-Apr-18,0,0,1,39.9,PR14,,PR03,,NA
23883,4/11/2018,11-Apr-18,0,0,8,12.5,PR03,verylow,PR03,,NA
23884,4/11/2018,11-Apr-18,0,0,24,,PR14,,PR03,,NA
23885,4/11/2018,11-Apr-18,0,0,28,2.45,PR14,,PR03,,NA
23886,4/11/2018,11-Apr-18,0,0,5,24.95,PR14,,PR03,,NA
23887,4/11/2018,11-Apr-18,0,0,1,14,PR14,,PR03,,NA
23888,4/11/2018,11-Apr-18,1,8.29,17,10.95,PR10,verylow,PR03,,NA
23889,4/11/2018,11-Apr-18,1,21.2,29,22.9,PR14,,PR03,,NA
23890,4/11/2018,11-Apr-18,1,3.24,3,3.5,PR14,,PR03,,NA
23891,4/11/2018,11-Apr-18,2,1.85,16,1,PR14,,PR03,,NA
23892,4/11/2018,11-Apr-18,1,4.03,48,,PR14,,PR03,,NA
23893,4/11/2018,11-Apr-18,0,0,15,1.85,PR14,,PR03,,NA
23894,4/11/2018,11-Apr-18,0,0,28,7.9,PR14,,PR03,,NA
23895,4/11/2018,11-Apr-18,0,0,7,29.95,PR05,verylow,PR03,,NA
23896,4/11/2018,11-Apr-18,0,0,10,3.95,PR14,,PR03,,NA
23897,4/11/2018,11-Apr-18,0,0,30,2.75,PR14,,PR03,,NA
23898,4/11/2018,11-Apr-18,0,0,32,1.8,PR14,,PR03,,NA
23899,4/11/2018,11-Apr-18,2,8.06,9,4.35,PR14,,PR03,,NA
23900,4/11/2018,11-Apr-18,4,6.25,7,2.25,PR05,low,PR03,,NA
23901,4/11/2018,11-Apr-18,0,0,132,,PR14,,PR03,,NA
23902,4/11/2018,11-Apr-18,0,0,12,1.75,PR14,,PR03,,NA
23903,4/11/2018,11-Apr-18,0,0,6,9.95,PR14,,PR03,,NA
23904,4/12/2018,12-Apr-18,0,0,2,0.75,PR14,,PR03,,NA
23905,4/12/2018,12-Apr-18,1,1.16,19,1.25,PR14,,PR03,,NA
23906,4/12/2018,12-Apr-18,0,0,6,7.75,PR14,,PR03,,NA
23907,4/12/2018,12-Apr-18,0,0,2,6,PR14,,PR03,,NA
23908,4/12/2018,12-Apr-18,0,0,2,7.5,PR14,,PR03,,NA
23909,4/12/2018,12-Apr-18,0,0,10,16.95,PR14,,PR03,,NA
23910,4/12/2018,12-Apr-18,2,6.48,30,3.5,PR12,verylow,PR03,,NA
23911,4/12/2018,12-Apr-18,0,0,11,7.75,PR14,,PR03,,NA
23912,4/12/2018,12-Apr-18,0,0,73,0.65,PR14,,PR03,,NA
23913,4/12/2018,12-Apr-18,0,0,7,11.9,PR14,,PR03,,NA
23914,4/12/2018,12-Apr-18,3,9.72,41,3.5,PR12,verylow,PR03,,NA
23915,4/12/2018,12-Apr-18,0,0,15,3.5,PR14,,PR03,,NA
23916,4/12/2018,12-Apr-18,0,0,5,7.5,PR14,,PR03,,NA
23917,4/12/2018,12-Apr-18,0,0,8,14.9,PR05,low,PR03,,NA
23918,4/12/2018,12-Apr-18,5,13.66,174,2.95,PR03,verylow,PR03,,NA
23919,4/12/2018,12-Apr-18,0,0,3,19.9,PR14,,PR03,,NA
23920,4/12/2018,12-Apr-18,0,0,7,19.5,PR14,,PR03,,NA
23921,4/12/2018,12-Apr-18,0,0,2,12,PR14,,PR03,,NA
23922,4/12/2018,12-Apr-18,0,0,13,12.9,PR14,,PR03,,NA
23923,4/12/2018,12-Apr-18,2,1.2,34,0.65,PR14,,PR03,,NA
23924,4/12/2018,12-Apr-18,0,0,19,3.95,PR14,,PR03,,NA
23925,4/12/2018,12-Apr-18,0,0,8,0.75,PR14,,PR03,,NA
23926,4/12/2018,12-Apr-18,0,0,6,,PR14,,PR03,,NA
23927,4/12/2018,12-Apr-18,0,0,5,8,PR14,,PR03,,NA
23928,4/12/2018,12-Apr-18,1,4.07,23,4.4,PR14,,PR03,,NA
23929,4/12/2018,12-Apr-18,0,0,13,40.9,PR14,,PR03,,NA
23930,4/12/2018,12-Apr-18,1,21.99,0,25.95,PR14,,PR03,,NA
23931,4/12/2018,12-Apr-18,1,4.07,13,4.4,PR14,,PR03,,NA
23932,4/12/2018,12-Apr-18,0,0,4,8.95,PR14,,PR03,,NA
23933,4/12/2018,12-Apr-18,0,0,11,2.75,PR14,,PR03,,NA
23934,4/12/2018,12-Apr-18,0,0,28,8.95,PR14,,PR03,,NA
23935,4/12/2018,12-Apr-18,0,0,6,12.9,PR14,,PR03,,NA
23936,4/12/2018,12-Apr-18,0,0,12,2.75,PR14,,PR03,,NA
23937,4/12/2018,12-Apr-18,0,0,18,2.25,PR05,verylow,PR03,,NA
23938,4/12/2018,12-Apr-18,0,0,29,2.25,PR14,,PR03,,NA
23939,4/12/2018,12-Apr-18,0,0,6,4,PR14,,PR03,,NA
23940,4/12/2018,12-Apr-18,0,0,36,1.25,PR14,,PR03,,NA
23941,4/12/2018,12-Apr-18,0,0,2,0.75,PR14,,PR03,,NA
23942,4/12/2018,12-Apr-18,1,2.13,6,2.3,PR14,,PR03,,NA
23943,4/12/2018,12-Apr-18,0,0,1,12,PR14,,PR03,,NA
23944,4/12/2018,12-Apr-18,0,0,4,3.5,PR14,,PR03,,NA
23945,4/12/2018,12-Apr-18,0,0,3,5.95,PR14,,PR03,,NA
23946,4/12/2018,12-Apr-18,0,0,8,19.5,PR14,,PR03,,NA
23947,4/12/2018,12-Apr-18,0,0,19,3.5,PR14,,PR03,,NA
23948,4/12/2018,12-Apr-18,0,0,2,17.9,PR14,,PR03,,NA
23949,4/12/2018,12-Apr-18,0,0,17,3.95,PR14,,PR03,,NA
23950,4/12/2018,12-Apr-18,1,1.85,24,2,PR07,verylow,PR03,,NA
23951,4/12/2018,12-Apr-18,0,0,9,3.5,PR14,,PR03,,NA
23952,4/12/2018,12-Apr-18,0,0,13,19.9,PR14,,PR03,,NA
23953,4/12/2018,12-Apr-18,0,0,5,13.5,PR14,,PR03,,NA
23954,4/12/2018,12-Apr-18,1,0.46,20,0.5,PR14,,PR03,,NA
23955,4/12/2018,12-Apr-18,0,0,47,4.9,PR14,,PR03,,NA
23956,4/12/2018,12-Apr-18,0,0,10,40.9,PR14,,PR03,,NA
23957,4/12/2018,12-Apr-18,0,0,12,4.35,PR14,,PR03,,NA
23958,4/12/2018,12-Apr-18,0,0,2,1,PR14,,PR03,,NA
23959,4/12/2018,12-Apr-18,0,0,2,22.9,PR14,,PR03,,NA
23960,4/12/2018,12-Apr-18,0,0,5,2.3,PR14,,PR03,,NA
23961,4/12/2018,12-Apr-18,0,0,7,4.9,PR14,,PR03,,NA
23962,4/12/2018,12-Apr-18,0,0,7,25.9,PR14,,PR03,,NA
23963,4/13/2018,13-Apr-18,0,0,13,3.5,PR12,verylow,PR03,,NA
23964,4/13/2018,13-Apr-18,0,0,64,1.15,PR14,,PR03,,NA
23965,4/13/2018,13-Apr-18,5,2.78,13,0.6,PR14,,PR03,,NA
23966,4/13/2018,13-Apr-18,1,8.47,2,9.15,PR14,,PR03,,NA
23967,4/13/2018,13-Apr-18,0,0,32,0.65,PR14,,PR03,,NA
23968,4/13/2018,13-Apr-18,0,0,30,1.95,PR14,,PR03,,NA
23969,4/13/2018,13-Apr-18,0,0,26,1.15,PR14,,PR03,,NA
23970,4/13/2018,13-Apr-18,0,0,39,2.45,PR14,,PR03,,NA
23971,4/13/2018,13-Apr-18,0,0,17,,PR14,,PR03,,NA
23972,4/13/2018,13-Apr-18,0,0,9,3.95,PR14,,PR03,,NA
23973,4/13/2018,13-Apr-18,0,0,16,20.9,PR03,verylow,PR03,,NA
23974,4/13/2018,13-Apr-18,0,0,11,5.95,PR14,,PR03,,NA
23975,4/13/2018,13-Apr-18,0,0,24,29.9,PR14,,PR03,,NA
23976,4/13/2018,13-Apr-18,0,0,6,5.95,PR14,,PR03,,NA
23977,4/13/2018,13-Apr-18,11,10.19,33,1,PR03,verylow,PR03,,NA
23978,4/13/2018,13-Apr-18,0,0,7,12.95,PR14,,PR03,,NA
23979,4/13/2018,13-Apr-18,0,0,7,6.9,PR05,moderate,PR03,,NA
23980,4/13/2018,13-Apr-18,0,0,9,28.9,PR14,,PR03,,NA
23981,4/13/2018,13-Apr-18,1,3.31,58,,PR14,,PR03,,NA
23982,4/13/2018,13-Apr-18,0,0,5,19.95,PR14,,PR03,,NA
23983,4/13/2018,13-Apr-18,1,25.34,7,29.9,PR14,,PR03,,NA
23984,4/13/2018,13-Apr-18,0,0,8,21.9,PR14,,PR03,,NA
23985,4/13/2018,13-Apr-18,2,3.7,9,2,PR14,,PR03,,NA
23986,4/13/2018,13-Apr-18,3,1.94,53,0.7,PR14,,PR03,,NA
23987,4/13/2018,13-Apr-18,0,0,15,7.95,PR14,,PR03,,NA
23988,4/13/2018,13-Apr-18,0,0,50,3.9,PR14,,PR03,,NA
23989,4/13/2018,13-Apr-18,0,0,3,11.9,PR14,,PR03,,NA
23990,4/13/2018,13-Apr-18,0,0,8,9.9,PR05,high,PR03,,NA
23991,4/13/2018,13-Apr-18,0,0,3,19.9,PR14,,PR03,,NA
23992,4/13/2018,13-Apr-18,0,0,19,8.5,PR14,,PR03,,NA
23993,4/13/2018,13-Apr-18,1,8.95,8,12.9,PR05,low,PR03,,NA
23994,4/13/2018,13-Apr-18,0,0,11,0.45,PR14,,PR03,,NA
23995,4/13/2018,13-Apr-18,0,0,5,26.95,PR14,,PR03,,NA
23996,4/13/2018,13-Apr-18,0,0,13,5.5,PR14,,PR03,,NA
23997,4/13/2018,13-Apr-18,1,1.71,6,1.85,PR14,,PR03,,NA
23998,4/13/2018,13-Apr-18,1,3.7,46,4,PR14,,PR03,,NA
23999,4/13/2018,13-Apr-18,0.988,68.52,0,74.9,PR14,,PR03,,NA
24000,4/13/2018,13-Apr-18,0,0,3,7.9,PR14,,PR03,,NA
24001,4/13/2018,13-Apr-18,0,0,5,2.3,PR14,,PR03,,NA
24002,4/13/2018,13-Apr-18,0,0,52,,PR14,,PR03,,NA
24003,4/13/2018,13-Apr-18,0,0,6,18.9,PR14,,PR03,,NA
24004,4/13/2018,13-Apr-18,0,0,3,1,PR14,,PR03,,NA
24005,4/13/2018,13-Apr-18,0,0,4,12.9,PR14,,PR03,,NA
24006,4/13/2018,13-Apr-18,0,0,9,3.5,PR14,,PR03,,NA
24007,4/13/2018,13-Apr-18,0,0,14,12.9,PR14,,PR03,,NA
24008,4/13/2018,13-Apr-18,0,0,1,,PR14,,PR03,,NA
24009,4/13/2018,13-Apr-18,1,2.73,3,2.95,PR03,verylow,PR03,,NA
24010,4/13/2018,13-Apr-18,0,0,12,2.45,PR14,,PR03,,NA
24011,4/13/2018,13-Apr-18,0,0,4,23.25,PR14,,PR03,,NA
24012,4/13/2018,13-Apr-18,0,0,39,,PR14,,PR03,,NA
24013,4/13/2018,13-Apr-18,0,0,8,9.9,PR14,,PR03,,NA
24014,4/13/2018,13-Apr-18,0,0,1,29.95,PR14,,PR03,,NA
24015,4/13/2018,13-Apr-18,1,4.07,27,4.4,PR14,,PR03,,NA
24016,4/13/2018,13-Apr-18,0,0,12,35.9,PR14,,PR03,,NA
